ts_us,event_type,side,price,size,order_id,level
1765351562516736,add,S,99.93,35,52682,3
1765351562516867,add,S,100.28,34,52683,9
1765351562516956,add,B,99.61,15,52684,7
1765351562517090,add,S,100.28,17,52685,9
1765351562517169,cancel,S,99.93,0,17108,3
1765351562517241,add,B,100.19,28,52686,9
1765351562517349,add,B,99.61,1,52687,3
1765351562517445,cancel,B,100.19,0,5494,9
1765351562517572,add,S,100.37,7,52688,6
1765351562517671,cancel,S,98.98,0,36988,4
1765351562517760,cancel,S,98.98,0,49872,4
1765351562517849,add,S,100.27,18,52689,9
1765351562517938,add,B,99.81,42,52690,10
1765351562518022,cancel,B,100.19,0,30536,9
1765351562518156,trade,,99.73,37,0,0
1765351562518193,cancel,S,100.15,0,33357,7
1765351562518305,modify,S,99.95,13,29717,8
1765351562518420,add,S,100.29,22,52691,5
1765351562518548,add,S,100.29,17,52692,5
1765351562518686,add,S,99.94,25,52693,8
1765351562518753,add,S,99.92,37,52694,3
1765351562518828,add,B,100.01,33,52695,8
1765351562518908,add,B,100.15,45,52696,1
1765351562519080,add,B,99.66,13,52697,5
1765351562519140,cancel,B,99.53,0,35319,4
1765351562519217,trade,,99.72,87,0,0
1765351562519360,trade,,99.72,25,0,0
1765351562519409,add,B,99.82,10,52698,10
1765351562519571,cancel,S,100.29,0,10919,5
1765351562519612,cancel,S,100.15,0,4842,10
1765351562519735,add,B,99.65,45,52699,5
1765351562519867,add,B,99.62,31,52700,7
1765351562519895,modify,S,100.15,16,42212,7
1765351562520000,trade,,99.72,99,0,0
1765351562520166,add,S,100.16,31,52701,10
1765351562520281,trade,,99.72,35,0,0
1765351562520325,trade,,99.72,2,0,0
1765351562520432,cancel,S,98.98,0,2909,4
1765351562520586,add,S,99.93,37,52702,8
1765351562520688,add,S,99.2,21,52703,1
1765351562520768,add,B,99.93,27,52704,6
1765351562520810,cancel,S,99.93,0,11789,8
1765351562520908,cancel,S,100.27,0,21610,9
1765351562521062,add,B,99.63,11,52705,7
1765351562521137,add,S,100.38,4,52706,6
1765351562521231,add,S,99.74,44,52707,2
1765351562521326,cancel,S,99.74,0,34843,2
1765351562521489,cancel,B,100.01,0,40439,8
1765351562521568,trade,,99.73,49,0,0
1765351562521683,cancel,S,99.74,0,42717,2
1765351562521764,trade,,99.73,4,0,0
1765351562521809,add,B,100.19,44,52708,9
1765351562521970,add,B,99.62,42,52709,3
1765351562522028,cancel,B,100.19,0,4636,9
1765351562522119,add,S,99.21,11,52710,1
1765351562522227,modify,B,99.62,1,51137,3
1765351562522310,add,S,100.3,38,52711,5
1765351562522437,cancel,S,99.92,0,22636,3
1765351562522497,add,S,99.92,35,52712,8
1765351562522688,add,S,99.22,26,52713,1
1765351562522738,cancel,B,99.53,0,43613,4
1765351562522801,add,B,99.62,29,52714,7
1765351562522987,add,B,99.81,20,52715,10
1765351562523017,add,S,100.31,37,52716,5
1765351562523126,modify,B,100.01,6,39018,8
1765351562523283,trade,,99.73,89,0,0
1765351562523324,add,B,99.52,22,52717,4
1765351562523451,add,S,100.16,5,52718,7
1765351562523514,add,B,100.0,12,52719,8
1765351562523648,modify,S,99.22,19,18964,1
1765351562523714,trade,,99.72,94,0,0
1765351562523792,add,B,99.63,38,52720,7
1765351562523965,cancel,B,99.52,0,26940,4
1765351562524086,modify,B,99.81,4,14262,10
1765351562524154,cancel,S,99.22,0,17530,1
1765351562524195,add,S,100.32,41,52721,5
1765351562524325,trade,,99.72,38,0,0
1765351562524393,trade,,99.72,2,0,0
1765351562524528,cancel,B,100.0,0,46036,8
1765351562524599,trade,,99.73,41,0,0
1765351562524772,add,S,100.33,6,52722,5
1765351562524888,cancel,B,99.81,0,44650,10
1765351562524947,add,S,100.26,13,52723,9
1765351562525032,add,B,100.19,50,52724,9
1765351562525096,add,B,99.99,22,52725,8
1765351562525256,add,B,99.98,11,52726,8
1765351562525362,add,S,99.73,50,52727,2
1765351562525490,trade,,99.73,84,0,0
1765351562525554,modify,B,99.93,9,31529,6
1765351562525665,add,S,98.97,29,52728,4
1765351562525724,add,S,100.17,23,52729,10
1765351562525862,add,B,99.94,35,52730,6
1765351562525981,add,S,100.17,16,52731,10
1765351562526078,trade,,99.73,20,0,0
1765351562526117,add,S,99.93,42,52732,8
1765351562526205,add,B,99.91,45,52733,2
1765351562526294,modify,S,100.38,25,25469,6
1765351562526466,add,S,100.32,47,52734,5
1765351562526579,add,B,99.64,4,52735,5
1765351562526686,add,S,100.31,3,52736,5
1765351562526705,add,B,99.93,25,52737,6
1765351562526807,modify,B,99.63,16,41850,7
1765351562526980,cancel,B,99.62,0,6125,3
1765351562527010,add,B,100.15,15,52738,1
1765351562527179,add,B,99.64,13,52739,7
1765351562527236,add,S,100.17,41,52740,10
1765351562527302,add,S,99.93,14,52741,8
1765351562527442,add,B,99.93,3,52742,6
1765351562527497,add,B,100.14,43,52743,1
1765351562527612,trade,,99.73,39,0,0
1765351562527697,trade,,99.73,40,0,0
1765351562527822,add,S,99.93,20,52744,8
1765351562527961,add,B,99.81,16,52745,10
1765351562528001,modify,B,99.62,17,18063,3
1765351562528099,add,S,99.23,36,52746,1
1765351562528283,add,B,100.19,46,52747,9
1765351562528361,add,B,99.99,7,52748,8
1765351562528414,trade,,99.73,59,0,0
1765351562528548,trade,,99.72,42,0,0
1765351562528663,add,B,99.98,24,52749,8
1765351562528703,cancel,B,99.64,0,22959,5
1765351562528864,add,S,100.27,17,52750,9
1765351562528989,add,B,100.2,15,52751,9
1765351562528991,add,S,100.37,44,52752,6
1765351562529127,add,S,100.27,31,52753,9
1765351562529257,add,S,100.18,25,52754,10
1765351562529305,add,S,100.28,18,52755,9
1765351562529445,add,S,99.94,23,52756,8
1765351562529587,add,B,99.91,24,52757,2
1765351562529600,add,B,99.51,47,52758,4
1765351562529775,add,S,100.32,37,52759,5
1765351562529840,add,B,99.91,18,52760,2
1765351562529919,add,S,100.31,27,52761,5
1765351562530010,cancel,B,100.14,0,38106,1
1765351562530148,trade,,99.72,7,0,0
1765351562530224,trade,,99.73,100,0,0
1765351562530337,add,S,99.92,28,52762,3
1765351562530470,add,B,99.5,12,52763,4
1765351562530575,add,B,99.82,42,52764,10
1765351562530640,modify,S,99.73,2,34352,2
1765351562530705,add,B,99.61,44,52765,3
1765351562530823,add,B,100.13,50,52766,1
1765351562530906,cancel,B,99.93,0,1933,6
1765351562531035,add,S,100.18,49,52767,10
1765351562531147,add,B,100.19,36,52768,9
1765351562531288,cancel,S,100.18,0,13642,10
1765351562531386,add,B,100.14,6,52769,1
1765351562531480,modify,B,99.61,14,29452,3
1765351562531538,cancel,B,99.64,0,17596,7
1765351562531650,trade,,99.73,99,0,0
1765351562531767,trade,,99.73,96,0,0
1765351562531827,modify,B,99.82,23,41301,10
1765351562531990,modify,B,99.64,8,29414,7
1765351562532002,add,B,100.14,19,52770,1
1765351562532146,add,B,100.19,24,52771,9
1765351562532267,trade,,99.72,93,0,0
1765351562532342,trade,,99.72,52,0,0
1765351562532402,modify,S,100.16,22,28068,7
1765351562532584,add,S,99.95,20,52772,8
1765351562532637,trade,,99.73,29,0,0
1765351562532699,add,S,98.97,45,52773,4
1765351562532810,cancel,B,99.5,0,34406,4
1765351562532906,add,S,98.96,25,52774,4
1765351562533069,add,B,100.19,26,52775,9
1765351562533166,add,B,99.64,22,52776,5
1765351562533212,add,S,99.95,6,52777,8
1765351562533342,add,B,99.91,31,52778,2
1765351562533442,add,S,100.3,29,52779,5
1765351562533510,cancel,S,100.28,0,36846,9
1765351562533656,cancel,S,100.28,0,7300,9
1765351562533782,cancel,B,99.93,0,17077,6
1765351562533854,add,B,99.51,15,52780,4
1765351562533944,cancel,S,100.37,0,16658,6
1765351562534046,add,S,99.91,46,52781,3
1765351562534190,add,S,100.17,30,52782,10
1765351562534242,cancel,S,100.28,0,30309,9
1765351562534312,modify,S,99.73,11,16812,2
1765351562534453,cancel,S,100.3,0,5982,5
1765351562534501,add,B,99.81,36,52783,10
1765351562534660,add,B,99.65,26,52784,5
1765351562534731,add,S,100.16,15,52785,7
1765351562534834,trade,,99.73,60,0,0
1765351562534891,trade,,99.74,78,0,0
1765351562535000,add,B,99.93,11,52786,6
1765351562535094,add,B,99.6,35,52787,3
1765351562535241,add,S,99.96,9,52788,8
1765351562535332,cancel,S,99.23,0,52088,1
1765351562535469,add,S,99.72,18,52789,2
1765351562535522,modify,B,99.93,26,7148,6
1765351562535620,modify,S,100.17,29,35761,10
1765351562535760,cancel,B,99.51,0,38133,4
1765351562535829,add,B,99.9,7,52790,2
1765351562535974,cancel,B,100.14,0,1303,1
1765351562536072,cancel,S,100.3,0,35616,5
1765351562536098,trade,,99.73,91,0,0
1765351562536197,cancel,S,99.23,0,8395,1
1765351562536306,cancel,S,99.91,0,43551,3
1765351562536473,cancel,B,99.98,0,41094,8
1765351562536542,add,S,98.95,11,52791,4
1765351562536648,trade,,99.73,77,0,0
1765351562536788,cancel,B,99.93,0,10126,6
1765351562536824,add,S,100.27,44,52792,9
1765351562536909,add,S,100.27,37,52793,9
1765351562537010,add,S,99.92,48,52794,3
1765351562537149,add,S,99.96,17,52795,8
1765351562537267,add,B,99.63,17,52796,7
1765351562537325,add,S,100.17,21,52797,10
1765351562537429,modify,S,100.17,21,26031,10
1765351562537562,add,S,99.97,37,52798,8
1765351562537653,add,B,99.9,1,52799,2
1765351562537729,modify,B,99.65,27,8304,5
1765351562537889,modify,B,99.93,3,12699,6
1765351562537919,add,S,98.96,12,52800,4
1765351562538023,add,B,99.66,31,52801,5
1765351562538182,add,B,99.98,28,52802,8
1765351562538238,cancel,B,99.81,0,21135,10
1765351562538329,cancel,S,100.16,0,30352,7
1765351562538432,trade,,99.73,28,0,0
1765351562538516,add,S,100.36,4,52803,6
1765351562538631,add,B,99.97,33,52804,8
1765351562538720,cancel,B,99.6,0,28089,3
1765351562538888,add,B,99.66,39,52805,5
1765351562538971,add,S,99.98,32,52806,8
1765351562539079,add,S,99.92,16,52807,3
1765351562539165,add,S,100.17,11,52808,10
1765351562539247,trade,,99.73,62,0,0
1765351562539295,cancel,S,99.23,0,7535,1
1765351562539486,add,S,100.16,26,52809,10
1765351562539558,add,B,99.93,42,52810,6
1765351562539668,modify,S,99.23,20,22295,1
1765351562539729,add,B,100.14,35,52811,1
1765351562539867,add,S,99.72,39,52812,2
1765351562539899,add,S,100.17,43,52813,10
1765351562539993,modify,B,99.6,23,3244,3
1765351562540128,add,S,100.16,22,52814,7
1765351562540220,add,B,99.52,5,52815,4
1765351562540381,add,B,99.66,34,52816,5
1765351562540453,add,B,99.61,12,52817,3
1765351562540546,add,S,100.29,43,52818,5
1765351562540646,cancel,B,99.81,0,37350,10
1765351562540726,modify,B,99.93,12,30449,6
1765351562540847,modify,B,99.66,22,10849,5
1765351562540892,add,B,99.92,37,52819,6
1765351562541077,trade,,99.74,78,0,0
1765351562541097,add,S,99.93,49,52820,3
1765351562541252,add,B,99.64,25,52821,7
1765351562541375,modify,B,99.92,11,20029,6
1765351562541459,modify,S,99.23,30,33511,1
1765351562541541,add,B,99.89,1,52822,2
1765351562541621,cancel,B,99.92,0,1496,6
1765351562541772,cancel,S,100.27,0,34508,9
1765351562541811,add,S,100.17,38,52823,10
1765351562541899,add,B,99.93,31,52824,6
1765351562542049,add,S,99.23,13,52825,1
1765351562542162,add,S,100.16,34,52826,10
1765351562542250,trade,,99.73,9,0,0
1765351562542386,add,B,100.2,30,52827,9
1765351562542434,add,S,100.26,45,52828,9
1765351562542515,add,B,100.15,2,52829,1
1765351562542598,add,B,99.64,3,52830,7
1765351562542733,add,S,99.97,42,52831,8
1765351562542792,add,B,99.62,39,52832,3
1765351562542912,add,B,99.93,27,52833,6
1765351562543080,add,S,100.15,10,52834,7
1765351562543144,add,S,99.97,50,52835,8
1765351562543274,add,S,100.3,20,52836,5
1765351562543385,add,B,100.19,36,52837,9
1765351562543454,add,S,98.97,26,52838,4
1765351562543504,add,S,100.3,38,52839,5
1765351562543620,add,B,99.62,24,52840,3
1765351562543711,cancel,S,100.3,0,22751,5
1765351562543862,modify,B,99.89,19,25369,2
1765351562543965,modify,B,99.93,23,4902,6
1765351562544065,cancel,S,99.97,0,37389,8
1765351562544126,trade,,99.74,18,0,0
1765351562544252,add,B,99.65,11,52841,5
1765351562544361,cancel,S,98.97,0,36750,4
1765351562544448,cancel,B,99.97,0,52173,8
1765351562544590,add,S,100.3,12,52842,5
1765351562544656,trade,,99.74,8,0,0
1765351562544786,add,S,100.16,6,52843,10
1765351562544882,add,B,99.96,8,52844,8
1765351562544954,add,S,99.97,50,52845,8
1765351562545059,cancel,S,100.16,0,22591,10
1765351562545184,add,S,100.3,38,52846,5
1765351562545288,add,S,99.97,21,52847,8
1765351562545337,add,S,100.3,11,52848,5
1765351562545438,add,B,99.52,48,52849,4
1765351562545576,add,S,100.14,4,52850,7
1765351562545618,add,S,100.16,26,52851,10
1765351562545764,add,S,100.3,25,52852,5
1765351562545792,modify,B,99.96,26,9274,8
1765351562545892,cancel,B,99.81,0,4058,10
1765351562546008,trade,,99.75,3,0,0
1765351562546177,add,S,100.25,23,52853,9
1765351562546278,cancel,S,99.97,0,32969,8
1765351562546390,add,S,100.16,18,52854,10
1765351562546435,trade,,99.74,89,0,0
1765351562546560,add,B,99.52,13,52855,4
1765351562546647,trade,,99.74,19,0,0
1765351562546707,trade,,99.73,51,0,0
1765351562546857,add,S,99.23,33,52856,1
1765351562546919,add,B,99.8,22,52857,10
1765351562547034,add,B,99.61,46,52858,3
1765351562547160,cancel,B,99.8,0,2809,10
1765351562547272,modify,S,100.3,26,37463,5
1765351562547295,add,B,99.6,28,52859,3
1765351562547472,modify,B,99.65,9,6443,5
1765351562547583,add,S,99.73,39,52860,2
1765351562547674,add,B,99.66,18,52861,5
1765351562547724,cancel,B,99.6,0,52031,3
1765351562547801,trade,,99.74,82,0,0
1765351562547937,cancel,B,99.6,0,28145,3
1765351562548006,modify,S,99.23,11,50119,1
1765351562548141,cancel,B,99.89,0,34198,2
1765351562548197,trade,,99.74,43,0,0
1765351562548311,cancel,S,100.25,0,33836,9
1765351562548402,add,B,99.81,21,52862,10
1765351562548517,add,S,99.74,19,52863,2
1765351562548641,add,B,99.51,6,52864,4
1765351562548694,add,B,99.97,31,52865,8
1765351562548803,add,S,99.97,48,52866,8
1765351562548962,add,S,100.35,1,52867,6
1765351562549024,add,B,99.65,17,52868,5
1765351562549139,modify,S,99.23,20,1917,1
1765351562549225,trade,,99.73,86,0,0
1765351562549315,add,B,99.82,17,52869,10
1765351562549473,modify,B,99.97,5,45441,8
1765351562549524,add,S,100.17,7,52870,10
1765351562549630,modify,B,99.65,4,33599,5
1765351562549756,add,S,100.26,18,52871,9
1765351562549793,add,B,99.82,21,52872,10
1765351562549957,modify,B,100.19,7,24613,9
1765351562550012,add,S,99.75,29,52873,2
1765351562550142,cancel,B,99.51,0,37961,4
1765351562550219,add,B,99.65,4,52874,7
1765351562550378,add,S,100.13,41,52875,7
1765351562550466,add,S,100.12,24,52876,7
1765351562550558,add,B,99.89,31,52877,2
1765351562550652,add,S,98.97,21,52878,4
1765351562550772,add,S,100.27,12,52879,9
1765351562550881,trade,,99.73,21,0,0
1765351562550901,add,B,99.51,41,52880,4
1765351562550995,add,S,100.18,1,52881,10
1765351562551092,add,S,100.26,16,52882,9
1765351562551246,cancel,B,99.89,0,16118,2
1765351562551312,add,B,99.61,8,52883,3
1765351562551461,add,S,100.31,47,52884,5
1765351562551523,cancel,B,99.65,0,26318,7
1765351562551652,modify,B,99.89,15,52235,2
1765351562551692,add,B,99.89,20,52885,2
1765351562551792,add,S,100.3,36,52886,5
1765351562551956,add,B,99.61,44,52887,3
1765351562552081,cancel,S,98.97,0,43353,4
1765351562552122,modify,S,99.75,24,5744,2
1765351562552204,modify,B,99.61,25,25623,3
1765351562552328,add,B,100.19,25,52888,9
1765351562552448,add,B,99.66,23,52889,5
1765351562552508,add,B,99.97,29,52890,8
1765351562552621,add,B,99.67,34,52891,5
1765351562552703,modify,S,99.93,10,36571,3
1765351562552830,cancel,S,100.26,0,9416,9
1765351562552946,cancel,B,99.82,0,50890,10
1765351562553014,cancel,S,100.26,0,41341,9
1765351562553150,trade,,99.73,7,0,0
1765351562553200,modify,S,99.93,30,47530,3
1765351562553321,add,B,100.2,12,52892,9
1765351562553400,trade,,99.73,89,0,0
1765351562553569,add,B,99.82,10,52893,10
1765351562553635,add,S,99.93,50,52894,3
1765351562553743,add,B,99.6,35,52895,3
1765351562553850,add,B,99.88,11,52896,2
1765351562553903,cancel,B,99.97,0,32618,8
1765351562554073,add,B,99.66,8,52897,5
1765351562554161,add,B,99.61,43,52898,3
1765351562554286,add,S,99.74,18,52899,2
1765351562554296,add,S,100.31,45,52900,5
1765351562554417,add,S,100.25,28,52901,9
1765351562554545,add,S,98.97,43,52902,4
1765351562554607,add,S,98.97,37,52903,4
1765351562554736,add,B,100.2,24,52904,9
1765351562554807,modify,B,100.15,22,8651,1
1765351562554903,add,S,100.31,35,52905,5
1765351562555036,add,S,99.93,16,52906,3
1765351562555096,add,B,99.65,30,52907,7
1765351562555244,trade,,99.74,46,0,0
1765351562555313,cancel,B,99.65,0,4231,7
1765351562555437,cancel,S,100.31,0,35026,5
1765351562555526,cancel,S,100.35,0,24214,6
1765351562555599,add,B,99.96,50,52908,8
1765351562555734,add,S,99.96,45,52909,8
1765351562555830,add,S,99.93,16,52910,3
1765351562555934,add,S,100.3,48,52911,5
1765351562556024,add,S,99.93,36,52912,3
1765351562556175,trade,,99.73,88,0,0
1765351562556201,modify,S,99.96,12,442,8
1765351562556300,trade,,99.73,4,0,0
1765351562556392,add,B,99.67,37,52913,5
1765351562556522,add,B,99.66,25,52914,5
1765351562556614,add,B,99.93,42,52915,6
1765351562556695,modify,B,99.82,9,22203,10
1765351562556836,trade,,99.73,8,0,0
1765351562556936,add,S,100.19,17,52916,10
1765351562557023,modify,B,99.51,8,7019,4
1765351562557094,add,B,99.6,3,52917,3
1765351562557205,add,B,100.21,23,52918,9
1765351562557299,trade,,99.73,10,0,0
1765351562557429,add,B,99.52,2,52919,4
1765351562557590,add,S,100.26,45,52920,9
1765351562557609,trade,,99.73,71,0,0
1765351562557775,cancel,S,100.12,0,40573,7
1765351562557890,add,S,100.3,28,52921,5
1765351562557927,cancel,B,99.82,0,51938,10
1765351562557992,cancel,B,99.88,0,5145,2
1765351562558097,add,S,99.93,49,52922,3
1765351562558198,add,S,100.35,18,52923,6
1765351562558310,cancel,S,98.97,0,36290,4
1765351562558412,cancel,B,100.15,0,40656,1
1765351562558550,add,B,99.94,44,52924,6
1765351562558641,add,S,100.19,47,52925,10
1765351562558735,add,B,99.66,25,52926,5
1765351562558851,cancel,B,99.88,0,13651,2
1765351562558968,cancel,S,99.23,0,5677,1
1765351562559088,cancel,S,99.23,0,43336,1
1765351562559136,add,B,99.59,38,52927,3
1765351562559251,modify,B,99.96,24,13840,8
1765351562559316,modify,B,99.96,24,14370,8
1765351562559395,add,S,100.3,48,52928,5
1765351562559556,cancel,S,100.12,0,48298,7
1765351562559666,cancel,B,99.52,0,803,4
1765351562559735,add,B,100.22,15,52929,9
1765351562559841,modify,B,100.15,15,33458,1
1765351562559977,add,B,99.82,30,52930,10
1765351562560048,add,B,99.65,28,52931,7
1765351562560145,add,B,99.88,25,52932,2
1765351562560203,trade,,99.74,60,0,0
1765351562560372,add,B,99.82,12,52933,10
1765351562560439,add,S,100.35,47,52934,6
1765351562560535,add,S,100.26,8,52935,9
1765351562560632,cancel,B,100.15,0,5932,1
1765351562560735,add,S,100.29,32,52936,5
1765351562560813,cancel,S,100.29,0,48453,5
1765351562560936,trade,,99.73,22,0,0
1765351562561043,cancel,S,99.23,0,14818,1
1765351562561174,add,B,99.59,31,52937,3
1765351562561234,add,S,99.97,38,52938,8
1765351562561361,add,B,99.82,38,52939,10
1765351562561469,cancel,B,99.88,0,28568,2
1765351562561530,cancel,S,100.35,0,47703,6
1765351562561656,add,S,100.12,23,52940,7
1765351562561693,add,B,99.96,43,52941,8
1765351562561879,add,S,100.12,47,52942,7
1765351562561972,cancel,B,99.96,0,32055,8
1765351562562054,add,B,99.65,25,52943,5
1765351562562120,add,S,100.34,27,52944,6
1765351562562229,modify,B,99.82,26,17354,10
1765351562562329,add,B,99.96,25,52945,8
1765351562562402,add,S,100.13,47,52946,7
1765351562562493,add,B,99.66,41,52947,7
1765351562562652,add,S,100.33,1,52948,6
1765351562562747,add,S,99.75,48,52949,2
1765351562562824,modify,B,99.88,16,94,2
1765351562562907,modify,B,99.96,21,31959,8
1765351562563080,cancel,B,99.52,0,2616,4
1765351562563148,cancel,B,99.94,0,42914,6
1765351562563241,trade,,99.74,58,0,0
1765351562563339,add,S,99.97,30,52950,8
1765351562563409,add,S,98.96,15,52951,4
1765351562563491,cancel,B,99.94,0,4847,6
1765351562563676,add,B,100.14,50,52952,1
1765351562563699,add,S,100.28,43,52953,5
1765351562563798,add,S,99.76,20,52954,2
1765351562563961,add,B,99.66,46,52955,7
1765351562564088,cancel,B,99.66,0,41717,7
1765351562564178,add,B,99.53,4,52956,4
1765351562564252,add,S,99.75,32,52957,2
1765351562564375,add,B,99.97,35,52958,8
1765351562564416,add,S,100.27,47,52959,5
1765351562564522,add,B,99.53,9,52960,4
1765351562564628,add,S,100.27,14,52961,9
1765351562564783,modify,B,99.94,20,21661,6
1765351562564856,trade,,99.74,61,0,0
1765351562564943,cancel,S,100.19,0,41030,10
1765351562565021,cancel,B,99.94,0,39688,6
1765351562565126,add,B,99.53,36,52962,4
1765351562565191,cancel,B,99.88,0,50228,2
1765351562565361,cancel,S,100.19,0,39872,10
1765351562565422,modify,S,100.13,26,11080,7
1765351562565531,add,B,100.23,21,52963,9
1765351562565662,modify,B,99.66,4,4880,7
1765351562565764,add,B,99.53,6,52964,4
1765351562565829,trade,,99.73,93,0,0
1765351562565983,trade,,99.74,85,0,0
1765351562566034,modify,B,99.59,7,42332,3
1765351562566165,add,B,99.93,13,52965,6
1765351562566230,cancel,B,99.97,0,33334,8
1765351562566358,add,S,99.97,48,52966,8
1765351562566416,add,B,99.88,50,52967,2
1765351562566534,add,S,99.98,29,52968,8
1765351562566637,add,B,99.52,47,52969,4
1765351562566695,add,B,99.81,46,52970,10
1765351562566827,modify,B,100.14,10,12697,1
1765351562566901,modify,S,99.98,11,29339,8
1765351562567029,cancel,B,99.93,0,32743,6
1765351562567103,add,S,100.33,22,52971,6
1765351562567206,add,B,99.87,17,52972,2
1765351562567325,add,B,99.8,46,52973,10
1765351562567441,cancel,S,99.23,0,43839,1
1765351562567534,cancel,B,99.8,0,51435,10
1765351562567617,trade,,99.73,27,0,0
1765351562567773,modify,S,99.23,6,37473,1
1765351562567801,modify,B,99.59,21,1644,3
1765351562567929,trade,,99.74,51,0,0
1765351562568069,add,B,99.96,8,52974,8
1765351562568120,trade,,99.73,34,0,0
1765351562568266,cancel,B,99.93,0,51679,6
1765351562568350,trade,,99.73,2,0,0
1765351562568439,trade,,99.74,51,0,0
1765351562568565,cancel,S,100.13,0,11187,7
1765351562568616,trade,,99.75,12,0,0
1765351562568774,add,S,100.18,20,52975,10
1765351562568836,trade,,99.74,26,0,0
1765351562568971,modify,B,99.96,13,30305,8
1765351562569060,cancel,S,100.27,0,35646,9
1765351562569148,cancel,B,100.14,0,20290,1
1765351562569241,add,B,99.64,42,52976,5
1765351562569366,add,B,99.59,40,52977,3
1765351562569467,modify,B,99.87,1,8707,2
1765351562569549,modify,B,99.8,26,49554,10
1765351562569679,add,B,100.23,24,52978,9
1765351562569750,add,S,99.74,45,52979,2
1765351562569803,cancel,B,99.64,0,16478,5
1765351562569914,trade,,99.74,9,0,0
1765351562570004,modify,B,99.96,21,20681,8
1765351562570125,add,S,100.26,29,52980,9
1765351562570262,cancel,S,100.13,0,1261,7
1765351562570313,add,B,99.92,45,52981,6
1765351562570436,add,S,99.93,10,52982,3
1765351562570495,add,S,99.22,6,52983,1
1765351562570613,add,S,99.94,1,52984,3
1765351562570763,modify,S,100.33,12,14957,6
1765351562570830,add,B,99.87,7,52985,2
1765351562570931,add,B,99.92,38,52986,6
1765351562571004,trade,,99.75,100,0,0
1765351562571110,add,B,99.88,34,52987,2
1765351562571274,modify,S,100.26,7,12922,9
1765351562571318,add,S,100.26,7,52988,9
1765351562571485,add,B,100.23,50,52989,9
1765351562571539,cancel,S,100.33,0,15321,6
1765351562571690,add,B,99.66,43,52990,7
1765351562571746,modify,S,99.74,21,34679,2
1765351562571811,add,B,99.95,40,52991,8
1765351562571937,cancel,S,100.33,0,4470,6
1765351562572063,add,B,99.8,49,52992,10
1765351562572180,cancel,S,100.13,0,9298,7
1765351562572214,cancel,B,100.23,0,14033,9
1765351562572323,add,B,100.14,34,52993,1
1765351562572407,trade,,99.75,52,0,0
1765351562572534,trade,,99.75,63,0,0
1765351562572686,modify,S,100.33,12,18954,6
1765351562572749,add,B,99.51,13,52994,4
1765351562572829,add,S,98.96,45,52995,4
1765351562572979,trade,,99.75,68,0,0
1765351562573080,cancel,B,99.64,0,2210,5
1765351562573098,add,S,100.19,7,52996,10
1765351562573223,add,B,100.15,39,52997,1
1765351562573371,cancel,S,100.26,0,24618,9
1765351562573392,add,B,100.16,30,52998,1
1765351562573494,add,S,99.21,10,52999,1
1765351562573674,add,B,99.51,13,53000,4
1765351562573745,cancel,S,100.27,0,30216,5
1765351562573855,add,S,100.34,5,53001,6
1765351562573896,modify,S,100.34,8,49931,6
1765351562574073,add,S,100.27,47,53002,5
1765351562574125,add,S,99.74,15,53003,2
1765351562574268,add,B,100.23,43,53004,9
1765351562574387,add,B,99.87,7,53005,2
1765351562574419,add,S,98.95,38,53006,4
1765351562574558,add,B,100.16,50,53007,1
1765351562574630,cancel,B,99.64,0,51578,5
1765351562574773,add,B,100.16,41,53008,1
1765351562574839,trade,,99.75,51,0,0
1765351562574944,modify,B,100.23,10,42871,9
1765351562575047,cancel,S,99.74,0,5468,2
1765351562575112,add,S,100.2,23,53009,10
1765351562575239,add,S,100.35,6,53010,6
1765351562575360,add,S,99.93,8,53011,3
1765351562575427,add,S,100.27,11,53012,5
1765351562575565,cancel,S,99.98,0,11398,8
1765351562575664,add,B,99.94,2,53013,8
1765351562575699,add,B,99.64,25,53014,5
1765351562575813,cancel,S,99.74,0,26664,2
1765351562575898,add,S,99.99,46,53015,8
1765351562576011,add,B,99.52,25,53016,4
1765351562576132,trade,,99.75,67,0,0
1765351562576257,add,B,100.22,40,53017,9
1765351562576298,add,S,100.27,27,53018,9
1765351562576420,modify,S,99.93,4,21927,3
1765351562576564,modify,S,100.2,6,49655,10
1765351562576596,cancel,S,100.2,0,2583,10
1765351562576759,add,S,99.99,28,53019,8
1765351562576849,add,B,99.53,2,53020,4
1765351562576913,cancel,S,100.35,0,10411,6
1765351562577067,add,S,100.12,39,53021,7
1765351562577180,add,B,99.64,44,53022,5
1765351562577234,add,B,99.88,13,53023,2
1765351562577300,add,B,99.93,42,53024,8
1765351562577414,trade,,99.75,3,0,0
1765351562577558,trade,,99.73,69,0,0
1765351562577616,add,B,99.8,25,53025,10
1765351562577783,modify,B,99.64,4,30981,5
1765351562577841,add,S,100.0,44,53026,8
1765351562577969,cancel,B,99.88,0,41112,2
1765351562578056,add,S,100.34,38,53027,6
1765351562578179,modify,B,99.93,15,26818,8
1765351562578210,add,B,99.6,25,53028,3
1765351562578361,add,B,99.64,36,53029,5
1765351562578395,cancel,B,99.93,0,50719,8
1765351562578552,modify,S,99.21,12,15810,1
1765351562578618,cancel,B,99.93,0,27834,8
1765351562578735,add,B,99.8,31,53030,10
1765351562578821,modify,B,99.88,9,11126,2
1765351562578934,add,B,99.92,25,53031,8
1765351562578997,add,B,99.66,27,53032,7
